"0x0324d6ca206dd4a807ac9fec93589fdd9e614cdf","Fake_Phishing2204","0.00986026","5","phish-hack"
"0x032fb380d84917d408ea172383cf214c28b4fe21","Fake_Phishing3743","0","3","phish-hack"
"0x0344d3fecda48b181d99a0b7d875d957aa12369c","Fake_Phishing4306","0.04701238","67","phish-hack"
"0x034963994aa22d86f7acb42252b6de7488adb0ea","Fake_Phishing3767","0","0","phish-hack"
"0x0387cfC283fFcF25A4a6A61E832545Bbeb7c8fdA","Fake_Phishing301","0","6","phish-hack"
"0x03b5eeaf92c228f4da2b42468c15339d7873bbe5","Fake_Phishing2330","0","2","phish-hack"
"0x03b70dc31abf9cf6c1cf80bfeeb322e8d3dbb4ca","Browser Extension Hack","0","64","phish-hack"
"0x03b7882e55871ffb6300bd2511a52685d689bec3","Fake_Phishing4247","22.19993233","103","phish-hack"
"0x03bef4bfbb4951c7ea53b7124d8dbf6e33d29bde","Fake_Phishing3567","0","0","phish-hack"
"0x03d18450b2ef96a94b2930e4c36d8a667ce51fc9","Fake_Phishing3144","0","654","phish-hack"
"0x03e115d99f005f9df8accec3f3d07f54b593ee96","Fake_Phishing1683","0.00297","2","phish-hack"
"0x03e27c1917672800d5fdceb96e1ec3fe672c2859","Fake_Phishing4371","0","22","phish-hack"
"0x03f034fb47965123ea4148e3147e2cfdc5b1f7a5","Fake_Phishing2284","0.00179703","54","phish-hack"
"0x0400f72bca103add12c6793d6194d041983e150a","Fake_Phishing2555","0","0","phish-hack"
"0x043375ebc36fff7a4fcef1359f3c89afddf56e08","Fake_Phishing1172","0.00357909","28","phish-hack"
"0x0441C33cd5F806116c6dE528709368c6C7183cD9","Fake_Phishing1748","0","2","phish-hack"
"0x0468d25b02ad1fd1790ae3554b967241bc970d85","Fake_Phishing3016","0","0","phish-hack"
"0x046e3a705d9bcd0e53d2b45161b48e39f4bc4090","Fake_Phishing2035","0.00209662","3","phish-hack"
"0x04727c2bb15f2b83e7d3ce88b008aa68dccea0c4","Fake_Phishing642","0.000417","2","phish-hack"
"0x049b01966f721db6ec76097043e9d6eccaf719b6","Fake_Phishing696","0.00143946","25","phish-hack"
"0x04a3d37cae5fe8acfcaf6d5eb66369d639ff027e","Fake_Phishing1044","2.56791398","4","phish-hack"
"0x04a96f1b6f661793787b527f3114f33d7e413b4d","Fake_Phishing2092","0","0","phish-hack"
"0x04fa71a476fb5e38a7c613532dd0ba2bf0ea39a6","Fake_Phishing2110","0","0","phish-hack"
"0x050022eba4d55d242d9568794961df5596f968f2","Fake_Phishing4525","0","197","phish-hack"
"0x051005cDCecd916FB8b98643d923646Acc7e07cd","Fake_Phishing1727","0","33","phish-hack"
"0x051a4a9b07c393f735a84aa9b97b1ea65bbbee18","Fake_Phishing3038","0","53","phish-hack"
"0x052Ee5470868D14b158abb10DfcC76eD1cD1293d","Fake_Phishing624","0","69","phish-hack"
"0x052f585fa599bfb4bed290ff30c057627ccd8059","Fake_Phishing65","0.02274","3","phish-hack"
"0x054aa7a66dcdf5fd76a3914fb5e02650c1afa65b","Fake_Phishing2075","0","0","phish-hack"
"0x05605a807f4444f8c2fdbc44f51717ab6c055cd2","Fake_Phishing4542","0","38","phish-hack"
"0x057F2f1426881b55c5FB107ff21282EA92fD59d6","Fake_Phishing1470","0","0","phish-hack"
"0x058e49378461c239dae065114cd9fa1c0dbc25c1","Fake_Phishing2333","0","53","phish-hack"
"0x0591a42188996397fc7cd6db729045146c37696c","Fake_Phishing1870","0.00562956","185","phish-hack"
"0x059615ea15f7f0e2a276103127bbace30223d294","Fake_Phishing1880","0","6","phish-hack"
"0x0596e5e05fd430f7d83b38b23e250bfa98900d7f","Fake_Phishing2471","0.000105","7","phish-hack"
"0x05a6d48421e84a791c040cda72bb4320bde7e2e9","Fake_Phishing3070","0","33","phish-hack"
"0x05ae6dd50b5a71366fde5eb538a9d41eb3523922","Fake_Phishing3253","0.00005828","21","phish-hack"
"0x05C4F9B25B873671F041B646B0b28eAF90122805","Fake_Phishing1615","0","0","phish-hack"
"0x05dd62c007cde143b402fa5da3937c40c70b4b14","Fake_Phishing153","0","111","phish-hack"
"0x05e18136F048d648eE73Dd5D269d590Ff2873C33","Fake_Phishing964","0","16","phish-hack"
"0x05e3208b1f05d1ad6feec6245f226645a43451f4","Fake_Phishing2510","0","0","phish-hack"
"0x05e7e06774ffeade0e77a7a58e8a16738f30a2c3","Fake_Phishing3642","0.00158846","3","phish-hack"
"0x05e85d73eaf6fef228294fdf867abba98552a99f","Fake_Phishing1266","0.02396392","7","phish-hack"
"0x05f71263372AC109Cd13Faa86d13a0e5830FCEDc","Fake_Phishing1697","0","2","phish-hack"
"0x05f795e90de1350a2eca301e673d56a5f9e02970","Fake_Phishing3236","0.00233615","68","phish-hack"
"0x05fBf1E3f105df6a4553f3C7f2ed93070A4BAB46","Fake_Phishing976","0.00923594","108","phish-hack"
"0x06091b32533835265bfa6ef8b32b04747ba77bb2","Fake_Phishing1410","0.00167615","20","phish-hack"
"0x06105bf02b36dd91bc12c9ac2f1c8858cf3acc26","Fake_Phishing3794","0.00013653","12","phish-hack"
"0x061bf8eb985f02a5d267addca60e692533d7779c","Fake_Phishing3874","0","13","phish-hack"
"0x0621871f8636ab81abd3ba6d06d807b330c35ff3","Fake_Phishing3941","0","0","phish-hack"
"0x062263af47ffa76f1b4b5c3aa0ef2b62ade436ea","Fake_Phishing820","0.03838456","166","phish-hack"
"0x0642e5db00442400868546d5f8e21581dfe4f072","Fake_Phishing2641","0","0","phish-hack"
"0x0669398307efefb60030ff328a0cb6a3a840182c","Fake_Phishing3992","0","43","phish-hack"
"0x068d4b395064c94883b508fa2eb75b9dd08b5e4d","Fake_Phishing3291","0.02730439","68","phish-hack"
"0x069757a3dfd227e39493890e83de11598bfc7f85","Fake_Phishing3979","0","0","phish-hack"
"0x0697df7dc18a02b7357b742363f23af5994cb6ea","Fake_Phishing2353","0.005289","3","phish-hack"
"0x0697f9d4db21472b3461aa07be39b16cd5b56eca","Fake_Phishing842","0","38","phish-hack"
"0x0699b6fef115d0f684d9d96964876183f11b231a","Fake_Phishing3018","0.00012003","62","phish-hack"
"0x06ad9bacc335d658550c3be1fd1a2972f0ed6efd","Fake_Phishing3817","0","8","phish-hack"
"0x06d0bab6af8fcb162f044a0fe5eb56dad29735d6","Fake_Phishing3785","0","8","phish-hack"
"0x06d782793e8b14c7b02bab9b139d8e296995f292","Fake_Phishing3931","0","5","phish-hack"
"0x06dd7ed96a510628405688a2306c33f10583f152","Fake_Phishing2954","0","116","phish-hack"
"0x0701793adc79cc1e5327bee2f30bdf59f8cbd9b0","Fake_Phishing4053","0","30","phish-hack"
"0x071cf579507DD0661845694F709E68CF7Ea506a4","Fake_Phishing202","0","0","phish-hack"
"0x07315f6ddf3348c6d5f561ca6cb7451f103075aa","Fake_Phishing4000","0","3","phish-hack"
"0x073671a608032b2d6f8b2a0f4924da8216339a12","Fake_Phishing2670","0","2","phish-hack"
"0x074f95064a579de2287b21b6ed33033c18cb80ef","Fake_Phishing1487","0","0","phish-hack"
"0x075367f23ff0b1c2bb3244ba26e8ec7466678c36","Fake_Phishing3077","0","0","phish-hack"
"0x0755e59d505c9b473aec50b476df3ea2045739aa","Fake_Phishing571","0","6","phish-hack"
"0x075dc757633700b257e090d62b62aac5997a99d4","Fake_Phishing2573","0.00058","2","phish-hack"
"0x0777d6e570812727b8E46E834f5376E2b0Be00d0","Fake_Phishing71","0","0","phish-hack"
"0x077ab20cd24146ddcd6fe7b805ae007f29e4d842","Fake_Phishing2135","0","0","phish-hack"
"0x07840bd8212039fe9d108dca7e5af53b5a8c10e2","Fake_Phishing3813","0","17","phish-hack"
"0x078c2b3b09528fd7b80c9ee715f378d382f9139b","Fake_Phishing662","0","11","phish-hack"
"0x07920356975798037f26a934db461c7aafc8aa05","Fake_Phishing2030","0","15","phish-hack"
"0x07b1105157c99f4ee9e6033abd7d9f8251873094","Fake_Phishing3802","0.000105","1","phish-hack"
"0x07cfB04588154b06E3958b5d70408244102014D5","Fake_Phishing1232","0","15","phish-hack"
"0x07f101dec7fbee347a0f81a1c4ca724c53d491a4","Fake_Phishing740","0","0","phish-hack"
"0x07f8428993e0d16f914040b4ac478fa82826a796","Fake_Phishing4304","0.009601","9","phish-hack"
"0x0815461a9601682d901f087643a2a3a76588700e","Fake_Phishing3360","0","6","phish-hack"
"0x081a48fcfb87ddc415c31ddae1eb3ba5d5696cdb","Fake_Phishing2236","0","1","phish-hack"
"0x0820142415bd66c94398fb296268646738b18ce7","Fake_Phishing3844","0.04316757","6","phish-hack"
"0x0825acc7a8cda73a3630cde5368c5c86891dd48c","Fake_Phishing2617","0","0","phish-hack"
"0x082ff353997ae68b88d33dd45e860c98378f8880","Fake_Phishing732","0","0","phish-hack"
"0x083cdb896fef79b2034579bf8f7bf2b2e723a736","Fake_Phishing4486","0","64","phish-hack"
"0x084233ce80e122ebe70ceb5cc1e3ff5a54a5b935","Fake_Phishing979","0","15","phish-hack"
"0x0844ad5bd729f536f1aee085940eea6fb764e000","Fake_Phishing2634","0","20","phish-hack"
"0x085f9b53aCBff0E4683463FEf1A583d299bd4e25","Fake_Phishing946","0","19","phish-hack"
"0x0875c0774494a3cd9a2510f19fc5f2d5bc05b8a8","Fake_Phishing3575","0","0","phish-hack"
"0x08986f5cecd3cb8882e4a34a16961e3124377291","Fake_Phishing1166","0","3","phish-hack"
"0x08a14bd2e2993809583fc20ce528f1c835ea29e0","Fake_Phishing2517","0","0","phish-hack"
"0x08afea4ec3659a2e478f81fef2b784176a0b7d2f","Fake_Phishing2318","0","4","phish-hack"
"0x08b8126824b9c469e4ddaec3ed725c737579f02e","Fake_Phishing1458","0","13","phish-hack"
"0x08cf4bb69ec988614b43617dcb1ef0933c5c7441","Fake_Phishing1964","0","0","phish-hack"
"0x08D94BecCA7894A384f41396F435F8bA887A6d71","Fake_Phishing197","0","0","phish-hack"
"0x0913e0169f5129185c3934920d3cf6e5f56bd3be","Fake_Phishing4367","0","73","phish-hack"
"0x091b4cfc5f5d4fbc6d4ed90e7aa81dd9f361a42b","Fake_Phishing2689","0.0347215","4","phish-hack"
"0x0929afccd8aef2fabac1c7e96bfdbf5cb84689ee","Fake_Phishing2355","0","8","phish-hack"
"0x092a334ea43c0512560f6acf301fa97805cab392","Fake_Phishing637","0","0","phish-hack"
"0x09430a9fb46a1a3b83980768c4cedf654d8eefa3","Fake_Phishing1093","0","0","phish-hack"
"0x09637e9263d7492230c2e866c5e0def90e67c2ef","Fake_Phishing3378","0.0055108","17","phish-hack"
"0x0967c50bfec4dba06e28e8fdbcfd15a23474fab4","Fake_Phishing1174","0.00950897","14","phish-hack"
"0x096c13f383a32253e238bc148307753d14868235","Fake_Phishing2155","0","2","phish-hack"
"0x096c39ab4fa36ca74a36fe1f4767ff487762f0aa","Fake_Phishing1316","0","32","phish-hack"
"0x09710c915edbce7ef5382214094b562314c5c626","Fake_Phishing4474","0.03000021","15","phish-hack"
"0x0971be0b5ac80af27501cbe2936db48e6c2c118e","Fake_Phishing3691","0","3","phish-hack"
"0x097dc7810d2cac2027dd311b9dcd2cd22cbc7770","Fake_Phishing2187","0","4","phish-hack"
"0x09909c850f0e3019a645e0530aa37798dba59eb1","Fake_Phishing2263","0","0","phish-hack"
"0x099218972a0F693151B54D09617f5B25eCdd187b","Fake_Phishing829","0","34","phish-hack"
"0x09ac4b425ef1ebeadfe4999d9f99e89c99b5937b","Fake_Phishing4421","0.00272722","5","phish-hack"
"0x09c6a4e5b51e9cf8b863c0ef1e2547bd91aaf4e5","Fake_Phishing2933","0","0","phish-hack"
"0x09c7206a4365937f1d79e841ab258017ead1a3e9","Fake_Phishing3255","0","15","phish-hack"
"0x09cd1a219ee6ec3d3ac428fdf2dedec27c900132","Fake_Phishing4495","0.0009","5","phish-hack"
"0x09d3e5ed074fa999e5dbd908024906546828da48","Fake_Phishing2927","0","6","phish-hack"
"0x09dab87809149b6bd4d6c890903dabaac2cdd824","Fake_Phishing3295","0","2","phish-hack"
"0x09e5D03AE284f20AeC77A541C1FB274ec1422469","Fake_Phishing1784","0","0","phish-hack"
"0x09f8b64a3992ab516fc34de1157d2b4a39d45301","Fake_Phishing2271","23.01115382","7","phish-hack"
"0x09faf25e57abd0a401bb5a2341d7f926c389f8d1","Fake_Phishing283","0","0","phish-hack"
"0x0a0ba956038d4a66002d612648332b9c4ab7646c","Fake_Phishing1868","0","6","phish-hack"
"0x0a0d6500a7365fbd500f06811abef4de95c7a9a5","Fake_Phishing2224","0","0","phish-hack"
"0x0a104b095bc84815b27d93b232c6863759b79043","Fake_Phishing2161","0","2","phish-hack"
"0x0a10c493bc6f7faecca5be1e82d7fd7fb3774049","Fake_Phishing1394","0","30","phish-hack"
"0x0a2020dae40fe0ebe1ad79c9fc692455c962d43d","Fake_Phishing3990","0","0","phish-hack"
"0x0a3afd85b3b4dbab37906030287de6fc70a83b92","Fake_Phishing2677","0","9","phish-hack"
"0x0A4392f623FAF54De72CBf6f567e1A7808251Cd3","Fake_Phishing756","0","6","phish-hack"
"0x0a4a2413d7c604647c7788fd3564b3c54fe06763","Fake_Phishing1932","0.027","35","phish-hack"
"0x0a5650aba6473c48898f3d9366b52c21a4eec37b","Fake_Phishing35","0","110","phish-hack"
"0x0a72dc6925181e2c0ff2c26a32fb6f3a7e6c9bdb","Fake_Phishing1997","0","0","phish-hack"
"0x0A78fa6Dab70385dD46fbDD20DA5d868EB43F904","Fake_Phishing304","0","4","phish-hack"
"0x0a796062214cf4fc232dd8538a19035ac79a595c","Fake_Phishing1430","0.00490781","83","phish-hack"
"0x0a7dde263eb93f69acd1671a223c5c93faa73701","Fake_Phishing2082","0.004977","5","phish-hack"
"0x0a888f0f0b772e17a2adfd62d3f15cec72c8d42f","Fake_Phishing1084","0","19","phish-hack"
"0x0a99bda2b26c7a31f567e8de8d4acb5e40cf0a1e","Fake_Phishing4363","0","0","phish-hack"
"0x0a9f58ee19a7131ed031ea66a032c05c7efe965a","Fake_Phishing574","0","57","phish-hack"
"0x0ab4fc631d194bb135dc7a3f99580cf7df3eeae0","Fake_Phishing2500","0","0","phish-hack"
"0x0ad24a61a0371d1dfe47c3b74169aaa5807efb31","Fake_Phishing2569","0","10","phish-hack"
"0x0ae775637e63Fa95855246Fd82e96802D05883Fc","Fake_Phishing225","0","158","phish-hack"
"0x0aeffd862a9cfa827574e2e5e50cda07685c9260","Fake_Phishing4376","0","156","phish-hack"
"0x0AF16719353EddC122eAf834638406c499197860","Fake_Phishing409","0","3","phish-hack"
"0x0AFC3711b354136A569edeeea3C6A51e1725013E","Fake_Phishing1778","0","37","phish-hack"
"0x0b001279e3324f22c57c88fdbdefe71ba183fbb0","Fake_Phishing3712","0","3","phish-hack"
"0x0b296edb9e41f48c68b26f7500a6e9f46c1a0d39","Fake_Phishing4417","0","12","phish-hack"
"0x0b458f0ddd983c7efa79a61a1ff806bb11f1d912","Fake_Phishing4184","0.06189486","67","phish-hack"
"0x0b591a58137f154f59aea1284166d6a7b49821fd","Fake_Phishing434","0","3","phish-hack"
"0x0b70f396d0626c9d8008d68c8d9c98e77ddb8262","Fake_Phishing2501","0.00914574","2","phish-hack"
"0x0b7259cd8d10836ef3f50e3e88cb74bd7310a458","Fake_Phishing3296","0","0","phish-hack"
"0x0b72eb78dd1ae56fe2a7cd53f1bea9f44f7b4211","Fake_Phishing2746","0.09958","2","phish-hack"
"0x0b7f284d74f549731499c44aed2a10adcc9e9cc0","Fake_Phishing512","0","59","phish-hack"
"0x0baae096780efa9bb19a1830790ba352049d19e4","Fake_Phishing2908","1.2184134","2","phish-hack"
"0x0bb4251b8c5e8acb27d6809d77a10aa1cacc5144","Fake_Phishing3975","0","0","phish-hack"
"0x0bb8dc8dfbdfba65bcbea3e5dfda67bf7331bf19","Fake_Phishing2337","0.00462433","37","phish-hack"
"0x0bf4a182b52ef3ac75241377d12e11cd9e870575","Fake_Phishing4462","0.07047998","7","phish-hack"
"0x0c175e0750075c88da218a9ab969fa65f4dc4eb5","Fake_Phishing3134","0","192","phish-hack"
"0x0c2cb2d98f9f5ed558d9560d0e38e47187b2bfe1","Fake_Phishing1911","0","3","phish-hack"
"0x0c3125b6a0f973249918dc398379553bf4defc04","Fake_Phishing3664","0","62","phish-hack"
"0x0C3221d64b8Ad5268c2B8d4C7F36679832fD3828","Fake_Phishing558","0.00171379","34","phish-hack"
"0x0C4762Bc7B1Af1DC9448A827f53861c118B712dE","Fake_Phishing1062","0.509139","15","phish-hack"
"0x0c50f72cf786e0e9e0893fbb95d7c929ac08fcce","Fake_Phishing3084","0","3","phish-hack"
"0x0c5c5eb4c5601ea92bbc1cbb664c1e98f42d98e6","Fake_Phishing3700","0.01237647","10","phish-hack"
"0x0c626d05fb5805362f2fbd5f4291211b691f129b","Fake_Phishing4108","0.00003","22","phish-hack"
"0x0c6a415effaa3a2310c0db718090f4c5fd633982","Fake_Phishing902","0","14","phish-hack"
"0x0c7bdabe793f84a8f8fcba6a84eddd7b250b6481","Fake_Phishing3925","0","0","phish-hack"
"0x0c8b0b3e963becf16cda410fe1eb4b5d64022c94","Fake_Phishing501","0","0","phish-hack"
"0x0c8b740e3377f2be7a108aeba6a2f660588c728d","Fake_Phishing1165","0","85","phish-hack"
"0x0c91ba2e9d7984015d72249345a0cefb8328a930","Fake_Phishing1743","0","8","phish-hack"
"0x0c9d1b3ca852c67bbeabeeb51e9482a845d56868","FAKE: FundYourselfNow","0","7","phish-hack"
"0x0ca54e0bd5f0870ec9ff7ef2c80d94ad3c5c5bc7","Fake_Phishing4440","0","2","phish-hack"
"0x0cb5345c2c7f02569d07951cbf244c80306c2e99","Fake_Phishing2105","0","0","phish-hack"
"0x0cbc569253e2419856e4a777cf406d35444d8e50","Fake_Phishing2032","0","2","phish-hack"
"0x0cbff6c0365083f20c9de72084be7fb11278aa86","Fake_Phishing2393","0","12","phish-hack"
"0x0cc4682b1465bd3bf3b9b13dbd310a1f37c7500d","Fake_Phishing4188","0","5","phish-hack"
"0x0cd4ea9b68ced287fc25923b071c0b1a0a14e9c6","Fake_Phishing2172","0","17","phish-hack"
"0x0ce2eaf01543132b88e5e8156fcad978994a9cf6","Fake_Phishing3763","0","0","phish-hack"
"0x0cfdc4a2c05b1ff5fce36d1c1982d8666d7a9813","Fake_Phishing1584","0","22","phish-hack"
"0x0d202934db48341adfe26812a1d8731383b065b3","Fake_Phishing862","0","14","phish-hack"
"0x0d2986972b4446c6cee3326e4ad8f927cc03b91c","Fake_Phishing4535","0","0","phish-hack"
"0x0d3832c74ed42b084806bf23fccbf3193cc596af","Fake_Phishing2212","0","0","phish-hack"
"0x0d3c6F157fc40eDe8Fc2E80a2d03b961853cC243","Fake_Phishing208","0","0","phish-hack"
"0x0d45cf809d00d0551c321b71fd221ef67468f223","Fake_Phishing4182","0.09713367","2","phish-hack"
"0x0d4789f3c37fd0f11c031c4a59c71aa68142223a","Fake_Phishing1753","0","0","phish-hack"
"0x0d4ba8d3f724716aa923e5cd85a86a6cf2f444a5","Fake_Phishing3079","0.00069185","4","phish-hack"
"0x0d4ef858c7f4e60021b42124160f2426e1597dc3","Fake_Phishing3411","0","0","phish-hack"
"0x0d4f74c538613ed6e6c8c1bc8896ecfd45f5ef23","Fake_Phishing823","0","210","phish-hack"
"0x0d5386f63dc1dbb8983b9b8929c4bc75e27f5688","Fake_Phishing2620","0","2","phish-hack"
"0x0d5d6005fca3d29a3c494863fecc6b0359786e30","Fake_Phishing3581","0.00021795","10","phish-hack"
"0x0d674da80c37b4bbf2e9080aa6980defb78dfa2c","Fake_Phishing514","0","0","phish-hack"
"0x0d6e198892a124fde9956d581b193832e3a8f583","Fake_Phishing4209","0.14344666","23","phish-hack"
"0x0d795FFd1e703fA08EE82713e7Ba8aed26a93ccb","Fake_Phishing601","0.000037","2","phish-hack"
"0x0d9786138578fcdcce04435592545ef08422d755","Fake_Phishing484","0","41","phish-hack"
